start_time,end_time,wav_file,emotion,val,act,dom
168.58,170.04,Ses03M_impro05b_F022,neu,2.5,2.5,2.5
170.61,177.53,Ses03M_impro05b_F023,neu,3.0,3.0,3.0
207.73,209.53,Ses03M_impro05b_F027,neu,2.5,2.5,1.5
212.48,215.76,Ses03M_impro05b_F028,neu,3.0,3.0,2.5
218.89,221.71,Ses03M_impro05b_F029,neu,3.0,2.5,2.0
221.8475,225.04,Ses03M_impro05b_F030,neu,3.0,3.5,2.0
58.32,60.06,Ses03M_impro05b_M008,ang,1.5,3.0,4.5
76.2,83.22,Ses03M_impro05b_M011,ang,1.5,2.5,4.0
95.22,102.04,Ses03M_impro05b_M013,ang,1.5,4.0,4.5
102.06,106.54,Ses03M_impro05b_M014,ang,1.5,3.5,4.5
108.21,110.95,Ses03M_impro05b_M015,ang,2.5,2.5,3.5
117.08,120.8,Ses03M_impro05b_M016,ang,1.5,4.0,4.5
144.25,146.215,Ses03M_impro05b_M019,neu,3.5,3.0,3.5
157.97,161.94,Ses03M_impro05b_M020,ang,2.0,3.5,4.5
167.08,168.81,Ses03M_impro05b_M021,ang,1.5,3.5,4.5
169.02,171.5,Ses03M_impro05b_M022,ang,1.5,4.0,4.5
174.24,178.54,Ses03M_impro05b_M023,ang,1.5,2.5,4.5
178.54,183.5225,Ses03M_impro05b_M024,ang,1.5,3.5,4.5
183.54,186.45,Ses03M_impro05b_M025,ang,1.5,3.0,4.5
187.43,192.33,Ses03M_impro05b_M026,ang,1.5,4.0,4.5
194.71,197.07,Ses03M_impro05b_M027,ang,2.0,2.5,3.5
204.14,213.07,Ses03M_impro05b_M029,ang,1.5,3.5,4.5
224.32,229.99,Ses03M_impro05b_M031,ang,1.5,3.5,4.5
230.07,238.22,Ses03M_impro05b_M032,ang,1.5,3.5,4.5
238.43,241.61,Ses03M_impro05b_M033,ang,2.0,2.5,4.0
9.6133,14.6512,Ses03M_impro06_F000,sad,3.0,2.0,3.0
19.2023,22.2932,Ses03M_impro06_F001,sad,3.5,2.5,2.5
27.9882,31.5658,Ses03M_impro06_F002,sad,2.0,2.0,2.5
34.1943,36.7984,Ses03M_impro06_F003,sad,3.0,2.0,2.5
36.8471,40.23,Ses03M_impro06_F004,sad,2.0,2.0,3.0
53.4939,57.3393,Ses03M_impro06_F005,sad,2.0,2.5,4.0
76.5173,82.7477,Ses03M_impro06_F007,sad,2.5,2.5,3.5
96.6931,98.8348,Ses03M_impro06_F008,sad,1.5,2.5,3.5
100.1004,103.1912,Ses03M_impro06_F009,sad,2.0,2.0,3.0
123.8051,132.2016,Ses03M_impro06_F010,sad,3.5,2.5,3.5
132.9074,136.8014,Ses03M_impro06_F011,sad,3.0,2.5,4.0
164.0351,166.3472,Ses03M_impro06_F012,sad,3.0,2.0,3.0
167.9048,175.1087,Ses03M_impro06_F013,sad,2.5,3.0,3.5
177.1044,179.2704,Ses03M_impro06_F014,sad,2.0,2.5,3.0
180.8037,182.9697,Ses03M_impro06_F015,sad,2.0,2.0,3.5
212.9536,219.8655,Ses03M_impro06_F016,sad,3.0,2.5,2.5
220.2792,223.6378,Ses03M_impro06_F017,sad,3.5,2.5,3.5
228.6513,230.6713,Ses03M_impro06_F018,sad,2.5,2.5,3.0
231.9856,234.9547,Ses03M_impro06_F019,sad,2.5,2.0,3.0
240.3577,244.34900000000002,Ses03M_impro06_F020,sad,1.5,1.5,4.0
13.5804,16.6469,Ses03M_impro06_M000,sad,3.0,2.0,2.5
17.2553,20.0055,Ses03M_impro06_M001,sad,3.5,2.5,2.5
21.3927,24.4349,Ses03M_impro06_M002,sad,2.5,2.0,3.0
30.8844,35.1434,Ses03M_impro06_M003,sad,2.5,2.0,3.0
40.1813,44.416000000000004,Ses03M_impro06_M004,sad,2.5,2.5,3.5
44.489,48.8941,Ses03M_impro06_M005,sad,2.0,2.0,3.5
48.9915,53.5183,Ses03M_impro06_M006,sad,2.0,2.5,3.5
57.8747,60.7465,Ses03M_impro06_M007,sad,2.5,3.0,3.0
60.8439,68.7049,Ses03M_impro06_M008,sad,3.0,2.5,3.5
68.92399999999999,74.4242,Ses03M_impro06_M009,sad,2.5,2.5,3.5
82.699,88.686,Ses03M_impro06_M010,sad,2.0,2.0,3.0
88.9294,94.2593,Ses03M_impro06_M011,sad,2.0,2.5,3.5
94.3324,97.4719,Ses03M_impro06_M012,sad,1.5,3.0,3.0
97.5449,100.9765,Ses03M_impro06_M013,sad,2.0,2.5,3.5
103.0452,106.1847,Ses03M_impro06_M014,sad,2.0,3.0,3.5
106.3064,111.1739,Ses03M_impro06_M015,sad,2.0,2.5,3.0
112.0501,116.6986,Ses03M_impro06_M016,sad,2.5,3.0,3.5
117.015,121.9555,Ses03M_impro06_M017,sad,1.5,3.0,4.5
137.9453,142.8858,Ses03M_impro06_M018,sad,2.5,2.0,3.0
143.6889,152.0367,Ses03M_impro06_M019,sad,2.5,2.5,4.0
152.3044,156.2958,Ses03M_impro06_M020,sad,2.5,1.5,3.5
156.4905,161.4797,Ses03M_impro06_M021,sad,2.5,3.0,3.5
161.7717,164.8139,Ses03M_impro06_M022,sad,2.0,2.0,3.5
175.1087,178.2726,Ses03M_impro06_M023,sad,2.0,1.5,3.5
182.0206,184.6003,Ses03M_impro06_M024,sad,3.0,3.5,2.5
185.4522,189.8573,Ses03M_impro06_M025,sad,3.0,2.0,3.5
190.05200000000002,199.5193,Ses03M_impro06_M026,sad,2.5,3.0,4.0
199.61,204.8248,Ses03M_impro06_M027,sad,2.5,2.5,3.0
204.8979,208.8892,Ses03M_impro06_M028,sad,2.5,3.0,3.5
209.0109,212.8562,Ses03M_impro06_M029,sad,2.5,3.0,3.5
219.2327,221.3744,Ses03M_impro06_M030,sad,2.5,2.0,3.0
224.3922,226.9233,Ses03M_impro06_M031,sad,2.5,2.5,3.0
227.0694,229.3084,Ses03M_impro06_M032,sad,2.5,2.5,3.5
5.45,7.98,Ses03M_impro07_F000,hap,4.0,3.5,3.0
9.64,11.6,Ses03M_impro07_F001,hap,4.0,3.0,3.0
39.28,45.725,Ses03M_impro07_F006,hap,5.0,4.5,4.5
45.92,48.36,Ses03M_impro07_F007,hap,4.5,4.0,4.0
50.62,53.06,Ses03M_impro07_F008,hap,4.0,3.0,3.0
53.81,60.64,Ses03M_impro07_F009,hap,4.0,4.0,4.0
73.7,75.255,Ses03M_impro07_F010,hap,3.5,3.0,2.5
81.0,85.07,Ses03M_impro07_F011,hap,3.0,3.5,3.0
86.77,88.37,Ses03M_impro07_F012,hap,3.5,3.5,2.5
88.99,97.0,Ses03M_impro07_F013,hap,4.0,3.0,3.0
98.78,101.55,Ses03M_impro07_F014,hap,3.5,3.0,2.5
107.74,111.64,Ses03M_impro07_F016,hap,4.0,3.0,3.0
111.91,116.27,Ses03M_impro07_F017,hap,4.0,4.0,3.5
120.71,124.11,Ses03M_impro07_F018,hap,4.0,4.0,3.5
125.51,127.85,Ses03M_impro07_F019,hap,4.0,3.5,3.0
150.97,154.26,Ses03M_impro07_F023,neu,4.5,4.5,1.5
12.42,17.0,Ses03M_impro07_M002,hap,5.0,5.0,2.0
17.14,21.0,Ses03M_impro07_M003,hap,5.5,5.0,2.0
21.04,22.41,Ses03M_impro07_M004,hap,5.0,5.0,2.0
22.63,24.52,Ses03M_impro07_M005,hap,5.0,4.5,1.5
24.5925,27.41,Ses03M_impro07_M006,hap,5.0,4.5,2.0
27.9125,28.4975,Ses03M_impro07_M007,hap,5.0,5.0,2.0
29.42,33.34,Ses03M_impro07_M008,hap,4.5,5.0,2.0
38.27,39.77,Ses03M_impro07_M009,neu,5.0,4.0,1.5
45.47,47.15,Ses03M_impro07_M010,hap,5.5,5.0,2.0
47.91,50.96,Ses03M_impro07_M011,hap,5.0,5.0,1.5
66.62,74.82,Ses03M_impro07_M013,hap,5.5,5.0,2.0
74.89,81.26,Ses03M_impro07_M014,hap,5.0,4.5,2.0
83.7,87.66,Ses03M_impro07_M015,hap,5.0,4.5,2.0
87.82,89.59,Ses03M_impro07_M016,hap,5.0,4.5,1.5
95.47,99.15,Ses03M_impro07_M017,hap,5.0,4.5,1.5
100.02,107.63,Ses03M_impro07_M018,hap,5.0,4.5,1.5
111.19,112.78,Ses03M_impro07_M019,hap,5.0,4.5,1.5
115.65,121.05,Ses03M_impro07_M020,hap,5.0,5.0,2.0
123.26,127.07,Ses03M_impro07_M022,hap,5.0,5.0,2.0
127.28,132.4475,Ses03M_impro07_M023,hap,5.0,5.0,2.0
132.89,135.38,Ses03M_impro07_M024,hap,5.0,5.0,2.0
140.91,149.56,Ses03M_impro07_M025,hap,4.5,5.0,1.5
41.3695,44.4061,Ses03M_impro08a_F004,neu,2.5,2.0,2.0
110.2,117.8182,Ses03M_impro08a_F013,ang,1.5,4.0,4.5
118.4295,121.2295,Ses03M_impro08a_F014,ang,2.0,3.5,4.0
121.3084,126.2775,Ses03M_impro08a_F015,ang,1.5,3.0,5.0
154.2778,158.6553,Ses03M_impro08a_F020,ang,2.0,3.5,4.5
158.675,166.4244,Ses03M_impro08a_F021,ang,1.5,4.5,4.5
167.56799999999998,169.7174,Ses03M_impro08a_F022,ang,2.0,3.0,4.0
6.5663,11.4367,Ses03M_impro08a_M000,neu,3.0,3.0,2.5
17.6481,20.8228,Ses03M_impro08a_M001,neu,3.0,2.0,3.0
34.1722,42.0202,Ses03M_impro08a_M002,neu,3.0,2.5,3.5
43.4794,46.8315,Ses03M_impro08a_M003,neu,3.0,2.5,3.0
47.7977,53.2597,Ses03M_impro08a_M004,neu,3.0,3.5,3.5
60.1218,62.9021,Ses03M_impro08a_M005,neu,2.5,2.5,3.0
68.6402,77.553,Ses03M_impro08a_M006,neu,2.5,2.5,3.5
87.7474,90.4292,Ses03M_impro08a_M007,neu,3.0,2.5,3.0
91.0602,95.6349,Ses03M_impro08a_M008,neu,3.0,2.0,3.0
98.8687,101.6293,Ses03M_impro08a_M009,neu,3.5,3.0,2.5
101.7279,107.3871,Ses03M_impro08a_M010,neu,3.0,3.5,3.5
125.5676,133.94799999999998,Ses03M_impro08a_M012,neu,3.0,4.0,4.0
134.2043,140.4156,Ses03M_impro08a_M013,neu,3.0,3.0,4.0
151.3989,157.4327,Ses03M_impro08a_M016,neu,2.0,3.0,3.5
162.1454,164.3145,Ses03M_impro08a_M017,neu,3.0,2.0,2.5
165.8131,170.0329,Ses03M_impro08a_M018,neu,2.5,2.5,3.0
171.3737,181.1935,Ses03M_impro08a_M019,neu,3.0,3.0,3.5
185.9851,190.8753,Ses03M_impro08a_M020,neu,2.0,3.0,3.5
196.2388,203.5544,Ses03M_impro08a_M021,neu,3.0,3.0,4.0
206.9065,211.1854,Ses03M_impro08a_M022,neu,2.5,2.0,3.0
214.8728,218.8559,Ses03M_impro08a_M023,neu,2.5,3.0,3.5
227.9067,231.1406,Ses03M_impro08a_M024,neu,3.0,3.5,2.5
242.3999,246.0675,Ses03M_impro08a_M025,neu,3.0,3.5,3.0
247.9999,250.6619,Ses03M_impro08a_M026,neu,3.0,2.0,3.0
261.2113,268.4283,Ses03M_impro08a_M027,neu,2.5,2.5,4.0
49.65,52.01,Ses03M_impro08b_F005,ang,1.5,3.5,4.0
52.26,58.7975,Ses03M_impro08b_F006,ang,1.5,2.5,4.0
192.12,196.91,Ses03M_impro08b_F021,neu,2.5,3.0,3.0
203.4325,204.7875,Ses03M_impro08b_F023,neu,3.0,2.5,2.5
207.0,209.66,Ses03M_impro08b_F024,neu,4.0,2.5,2.5
15.12,17.52,Ses03M_impro08b_M000,neu,3.0,3.0,3.0
24.13,31.92,Ses03M_impro08b_M001,neu,2.5,3.5,3.5
34.92,39.08,Ses03M_impro08b_M002,neu,2.5,2.5,3.0
42.08,45.59,Ses03M_impro08b_M003,neu,3.0,2.5,3.0
48.48,52.79,Ses03M_impro08b_M004,neu,2.0,2.5,3.0
64.77,75.67,Ses03M_impro08b_M005,neu,3.0,3.0,4.0
75.98,78.5,Ses03M_impro08b_M006,neu,2.5,2.5,3.5
83.15,88.98,Ses03M_impro08b_M007,neu,2.5,3.0,3.5
92.73,98.39,Ses03M_impro08b_M008,neu,2.5,2.5,3.0
98.5,106.5,Ses03M_impro08b_M009,neu,3.0,3.0,3.0
113.68,122.84,Ses03M_impro08b_M010,neu,3.0,3.5,4.0
123.0,130.19,Ses03M_impro08b_M011,neu,3.0,3.0,3.0
132.68,138.85,Ses03M_impro08b_M012,neu,3.0,2.5,4.0
142.13,146.51,Ses03M_impro08b_M013,neu,3.0,3.0,3.0
146.55,153.83,Ses03M_impro08b_M014,neu,3.0,2.5,4.0
154.71,157.39,Ses03M_impro08b_M015,neu,2.5,3.5,4.0
157.48,160.87,Ses03M_impro08b_M016,neu,3.0,3.0,3.0
164.97,170.84,Ses03M_impro08b_M017,neu,3.0,3.0,3.5
174.59,177.5,Ses03M_impro08b_M018,neu,3.0,2.5,3.0
178.1425,188.83,Ses03M_impro08b_M019,neu,3.0,3.5,4.0
188.85,191.06,Ses03M_impro08b_M020,neu,3.0,2.5,3.0
198.82,201.91,Ses03M_impro08b_M021,neu,3.0,2.5,3.0
204.39,208.88,Ses03M_impro08b_M022,neu,3.5,3.0,3.5
40.27,43.28,Ses04F_impro01_F004,ang,2.0,4.0,4.5
74.62,78.72,Ses04F_impro01_F008,ang,1.5,4.0,4.5
80.0666,87.08,Ses04F_impro01_F009,ang,1.5,4.0,4.5
89.87,96.65,Ses04F_impro01_F010,ang,2.0,4.5,4.5
112.91,118.69,Ses04F_impro01_F012,ang,2.0,4.5,5.0
122.04,132.07,Ses04F_impro01_F014,ang,1.5,4.0,5.0
139.03,143.48,Ses04F_impro01_F016,ang,2.0,4.5,4.5
150.5,152.54,Ses04F_impro01_F019,ang,2.0,3.0,4.0
154.54,158.14,Ses04F_impro01_F021,ang,1.5,4.5,4.5
158.16,165.13,Ses04F_impro01_F022,ang,1.5,4.5,5.0
54.46,56.17,Ses04F_impro01_M005,ang,2.5,3.0,3.5
68.03,71.43,Ses04F_impro01_M008,ang,2.5,3.0,3.5
76.52,79.08,Ses04F_impro01_M011,ang,1.5,4.5,4.5
93.32,98.3,Ses04F_impro01_M014,ang,2.5,3.0,4.0
139.08,141.8,Ses04F_impro01_M021,ang,2.0,4.0,4.5
148.69,151.21,Ses04F_impro01_M023,ang,1.5,4.5,5.0
151.22,155.47,Ses04F_impro01_M024,ang,1.0,4.5,5.0
11.95,15.56,Ses04F_impro02_F000,sad,1.5,1.0,2.0
22.16,24.92,Ses04F_impro02_F001,sad,1.5,1.5,2.0
31.85,42.08,Ses04F_impro02_F002,sad,1.5,2.0,2.0
67.03,72.51,Ses04F_impro02_F003,sad,2.0,2.5,2.5
84.48,88.45,Ses04F_impro02_F005,sad,1.5,2.0,2.5
91.04,94.17,Ses04F_impro02_F006,sad,1.5,3.0,3.0
97.0497,104.34,Ses04F_impro02_F007,sad,2.0,3.0,3.5
123.06,132.5883,Ses04F_impro02_F009,sad,1.5,2.5,2.5
146.81,149.37,Ses04F_impro02_F011,sad,1.5,2.5,2.0
156.4304,161.4,Ses04F_impro02_F012,ang,2.0,3.0,3.5
216.67,219.37,Ses04F_impro02_F017,ang,1.5,2.0,2.0
219.5,221.87,Ses04F_impro02_F018,ang,1.5,3.0,2.5
263.39,266.033,Ses04F_impro02_F022,ang,1.5,2.5,2.5
278.62,288.12,Ses04F_impro02_F023,sad,1.5,3.5,2.0
299.14,300.67,Ses04F_impro02_F024,sad,1.5,3.0,1.0
7.3037,11.59,Ses04F_impro02_M000,sad,2.5,1.5,2.0
18.23,22.35,Ses04F_impro02_M001,sad,2.0,2.5,2.0
57.14,65.7929,Ses04F_impro02_M004,sad,1.5,2.0,2.0
149.32,156.26,Ses04F_impro02_M012,sad,1.5,2.0,2.5
204.62,207.54,Ses04F_impro02_M018,ang,2.5,3.5,3.0
221.47,230.28,Ses04F_impro02_M020,ang,2.0,3.0,2.5
233.78,240.49,Ses04F_impro02_M021,ang,2.0,3.5,3.0
267.35,274.19,Ses04F_impro02_M024,sad,1.5,2.0,2.0
275.1187,278.9096,Ses04F_impro02_M025,sad,2.0,2.0,2.5
289.87,299.6,Ses04F_impro02_M026,sad,2.0,2.0,2.5
4.6373,7.54,Ses04F_impro03_F000,hap,5.0,4.0,4.5
9.43,13.62,Ses04F_impro03_F001,hap,5.0,4.5,4.5
18.53,20.05,Ses04F_impro03_F002,hap,4.5,4.5,4.5
21.49,25.02,Ses04F_impro03_F003,hap,5.0,5.0,5.0
25.83,27.6331,Ses04F_impro03_F004,hap,5.0,4.5,4.0
27.65,29.283,Ses04F_impro03_F005,hap,4.5,4.0,4.0
30.57,32.97,Ses04F_impro03_F006,hap,4.5,3.5,4.0
39.54,50.47,Ses04F_impro03_F007,hap,4.0,4.0,4.0
53.3,56.48,Ses04F_impro03_F009,hap,5.0,4.0,4.5
56.48,65.98,Ses04F_impro03_F010,hap,4.0,4.0,4.0
65.98,67.42699999999999,Ses04F_impro03_F011,hap,4.5,3.5,3.5
67.9,69.83,Ses04F_impro03_F012,hap,3.5,3.5,4.0
74.64,79.94,Ses04F_impro03_F013,hap,4.0,3.5,4.0
82.13,85.73,Ses04F_impro03_F014,hap,3.5,3.5,3.5
85.73,90.89,Ses04F_impro03_F015,hap,4.0,3.0,4.0
92.77,94.43,Ses04F_impro03_F016,hap,4.5,4.0,3.5
94.83,96.08,Ses04F_impro03_F017,hap,4.5,3.5,4.0
96.51,103.33,Ses04F_impro03_F018,hap,4.0,4.0,3.5
165.7,171.0,Ses04F_impro03_F034,hap,4.0,3.5,4.0
191.06,192.12,Ses04F_impro03_F036,hap,4.0,3.5,4.0
193.99,197.96,Ses04F_impro03_F038,hap,4.0,4.0,4.5
205.46,206.91,Ses04F_impro03_F040,hap,4.5,3.5,3.0
208.97,210.59,Ses04F_impro03_F041,hap,4.5,3.5,3.0
210.64,214.63,Ses04F_impro03_F042,hap,5.0,4.0,4.0
216.2,220.83,Ses04F_impro03_F043,hap,4.5,4.0,4.5
223.91,226.66,Ses04F_impro03_F044,hap,5.0,3.5,3.5
230.65,233.8048,Ses04F_impro03_F045,hap,4.0,3.0,3.5
249.15,251.22,Ses04F_impro03_F047,hap,4.5,3.0,4.0
258.59,260.65,Ses04F_impro03_F048,hap,3.0,3.5,3.5
267.59,273.67,Ses04F_impro03_F050,hap,4.0,3.5,4.0
273.6982,277.3952,Ses04F_impro03_F051,hap,4.5,4.0,4.0
279.54,280.91,Ses04F_impro03_F052,hap,4.5,4.0,3.5
7.06,9.98,Ses04F_impro03_M000,neu,3.5,3.0,3.5
12.89,19.57,Ses04F_impro03_M001,neu,4.0,2.5,3.0
23.75,26.27,Ses04F_impro03_M003,hap,4.0,3.0,4.5
26.31,27.99,Ses04F_impro03_M004,hap,4.5,3.5,4.0
29.03,30.77,Ses04F_impro03_M005,hap,4.0,3.5,4.0
90.6,93.17,Ses04F_impro03_M014,hap,4.0,3.0,3.5
109.89,111.35,Ses04F_impro03_M018,neu,2.0,2.5,3.0
111.45,114.12,Ses04F_impro03_M019,neu,2.5,3.0,3.5
116.7,125.48,Ses04F_impro03_M020,neu,2.5,3.0,3.5
125.73,128.52,Ses04F_impro03_M021,neu,2.5,4.0,4.0
153.86,156.64,Ses04F_impro03_M027,neu,4.0,2.5,3.0
157.47,158.68,Ses04F_impro03_M028,neu,3.0,3.0,3.5
159.24,161.43,Ses04F_impro03_M029,neu,3.5,2.5,2.5
161.5058,164.66,Ses04F_impro03_M030,neu,3.5,2.5,2.5
165.14,166.12,Ses04F_impro03_M031,neu,3.5,2.5,2.0
170.53,179.16,Ses04F_impro03_M032,neu,3.5,3.0,3.5
180.78,191.42,Ses04F_impro03_M033,neu,4.0,3.0,4.0
191.79,195.42,Ses04F_impro03_M034,neu,3.5,2.5,3.5
197.64,200.8,Ses04F_impro03_M035,neu,2.0,3.0,4.0
201.56,205.78,Ses04F_impro03_M036,hap,4.5,3.5,4.5
205.78,209.29,Ses04F_impro03_M037,hap,4.5,4.0,4.5
210.13,213.44,Ses04F_impro03_M038,hap,4.5,4.0,4.5
213.47,217.89,Ses04F_impro03_M039,hap,4.0,3.5,4.5
219.17,224.08,Ses04F_impro03_M040,hap,4.0,2.5,4.0
224.1,226.5218,Ses04F_impro03_M041,hap,4.0,3.0,4.0
226.5218,231.4599,Ses04F_impro03_M042,hap,4.0,3.5,4.0
231.4599,233.47,Ses04F_impro03_M043,hap,4.0,3.0,3.0
256.61,262.59,Ses04F_impro03_M047,neu,2.5,3.5,4.5
11.81,15.6242,Ses04F_impro04_F000,neu,4.0,2.5,3.0
69.61,74.77,Ses04F_impro04_F005,ang,1.0,4.0,4.5
77.27,80.93,Ses04F_impro04_F006,ang,1.5,4.5,4.0
90.04,103.04,Ses04F_impro04_F008,ang,2.0,4.0,5.0
114.6,117.48,Ses04F_impro04_F011,ang,1.5,4.0,4.5
125.86,132.94,Ses04F_impro04_F013,ang,1.5,4.5,4.5
132.94,134.9,Ses04F_impro04_F014,ang,1.5,4.5,4.5
134.9,140.81,Ses04F_impro04_F015,ang,1.5,4.5,4.5
141.54,143.6,Ses04F_impro04_F016,ang,2.0,4.0,3.5
143.61,147.25,Ses04F_impro04_F017,ang,1.5,4.0,4.0
147.35,154.25,Ses04F_impro04_F018,ang,1.5,4.5,4.5
198.58,202.71,Ses04F_impro04_F025,ang,2.0,4.0,4.0
238.06,244.24,Ses04F_impro04_F030,ang,1.5,4.5,5.0
245.78,249.39,Ses04F_impro04_F031,ang,1.5,4.0,4.5
25.51,28.58,Ses04F_impro04_M001,neu,3.0,3.0,3.0
46.28,51.95,Ses04F_impro04_M002,neu,2.5,2.5,3.0
53.18,57.65,Ses04F_impro04_M003,neu,3.0,2.5,3.0
58.04,59.93,Ses04F_impro04_M004,neu,3.0,2.0,2.0
67.44,69.95,Ses04F_impro04_M005,neu,2.5,2.5,2.0
74.48,77.55,Ses04F_impro04_M006,neu,2.5,2.5,3.5
77.58,79.51,Ses04F_impro04_M007,neu,3.0,2.5,2.5
79.51,84.22,Ses04F_impro04_M008,neu,2.5,2.5,3.5
84.23,91.14,Ses04F_impro04_M009,neu,3.0,3.5,3.5
116.65,120.46,Ses04F_impro04_M013,neu,2.5,2.5,3.0
125.37,127.4,Ses04F_impro04_M014,neu,3.0,2.5,3.0
129.42,132.1,Ses04F_impro04_M015,neu,2.5,2.5,2.0
138.21,141.88,Ses04F_impro04_M016,neu,3.0,2.0,3.0
141.91,147.77,Ses04F_impro04_M017,neu,3.0,2.5,3.5
153.9,160.94,Ses04F_impro04_M018,neu,3.0,2.5,2.5
161.85,166.64,Ses04F_impro04_M019,neu,3.5,2.5,3.0
167.43,171.54,Ses04F_impro04_M020,neu,2.5,3.0,3.0
171.54,176.83,Ses04F_impro04_M021,neu,2.5,3.0,3.0
177.33,183.36,Ses04F_impro04_M022,neu,3.0,2.5,2.5
183.92,190.69,Ses04F_impro04_M023,neu,3.0,3.0,2.5
210.56,215.33,Ses04F_impro04_M026,neu,2.5,3.0,3.0
223.31,226.14,Ses04F_impro04_M028,neu,3.0,3.0,3.0
241.4,244.35,Ses04F_impro04_M030,neu,3.0,3.0,3.0
244.39,246.65,Ses04F_impro04_M031,neu,3.5,2.5,3.0
254.13,256.39,Ses04F_impro04_M033,neu,2.5,2.0,3.0
43.22,45.43,Ses04F_impro05_F004,ang,2.0,4.5,4.0
45.43,48.83,Ses04F_impro05_F005,ang,1.5,4.5,4.5
48.83,57.25,Ses04F_impro05_F006,ang,1.5,4.5,4.5
72.26,75.58,Ses04F_impro05_F008,ang,2.0,4.5,4.5
75.78,98.92,Ses04F_impro05_F009,ang,1.5,4.5,5.0
99.85,104.21,Ses04F_impro05_F010,ang,1.5,4.5,4.5
107.98,124.59,Ses04F_impro05_F011,ang,1.5,4.5,5.0
127.15,136.81,Ses04F_impro05_F012,ang,1.5,4.5,4.5
143.49,149.06,Ses04F_impro05_F013,ang,1.5,4.5,4.5
149.11,154.98,Ses04F_impro05_F014,ang,1.5,4.5,4.5
160.51,170.18,Ses04F_impro05_F015,ang,1.5,4.5,5.0
170.65,172.64,Ses04F_impro05_F016,ang,2.0,4.0,4.0
172.71,178.27,Ses04F_impro05_F017,ang,1.5,4.5,4.5
178.7,181.74,Ses04F_impro05_F018,ang,1.0,4.5,4.5
183.0,192.24,Ses04F_impro05_F019,ang,1.5,4.5,5.0
23.3151,25.33,Ses04F_impro06_F000,sad,2.5,2.0,2.5
55.07,67.07,Ses04F_impro06_F001,sad,2.0,3.5,3.0
77.8679,100.05,Ses04F_impro06_F002,sad,1.5,3.5,2.5
111.44,113.39,Ses04F_impro06_F003,sad,2.0,3.0,2.5
122.86,138.77,Ses04F_impro06_F004,sad,1.5,3.0,3.5
138.9,154.19,Ses04F_impro06_F005,sad,1.5,3.5,3.5
156.99,159.94,Ses04F_impro06_F006,sad,2.0,2.5,3.0
184.47,187.3903,Ses04F_impro06_F007,sad,2.0,2.5,2.5
197.94,206.12,Ses04F_impro06_F008,hap,4.0,3.5,3.0
206.75,209.8,Ses04F_impro06_F009,hap,4.5,4.0,3.5
223.63,225.49,Ses04F_impro06_F010,sad,2.5,2.0,2.5
11.482999999999999,23.4953,Ses04F_impro06_M000,sad,2.5,2.0,2.5
30.9,55.26,Ses04F_impro06_M001,sad,2.0,3.0,3.0
66.92,75.8044,Ses04F_impro06_M002,sad,2.5,2.5,2.5
100.43,102.08,Ses04F_impro06_M003,sad,3.0,2.0,2.5
102.67,109.43,Ses04F_impro06_M004,neu,2.5,3.0,3.0
109.43,113.45,Ses04F_impro06_M005,sad,2.5,3.5,3.0
113.45,117.61,Ses04F_impro06_M006,neu,2.5,2.5,3.0
117.71,124.66,Ses04F_impro06_M007,neu,2.5,2.5,3.5
154.57,156.89,Ses04F_impro06_M008,sad,2.5,2.0,2.5
160.264,172.44,Ses04F_impro06_M009,sad,3.0,2.5,3.0
176.04,178.36,Ses04F_impro06_M010,sad,3.0,2.5,2.5
191.14,198.38,Ses04F_impro06_M011,sad,2.5,3.0,3.0
205.69,206.93,Ses04F_impro06_M012,neu,3.5,3.0,2.5
208.27,223.45,Ses04F_impro06_M013,sad,4.0,3.0,3.0
225.31,227.08,Ses04F_impro06_M014,sad,3.0,2.5,2.5
4.84,6.97,Ses04F_impro07_F000,hap,4.5,3.5,3.5
7.62,9.68,Ses04F_impro07_F001,hap,4.5,3.5,3.5
10.05,11.67,Ses04F_impro07_F002,hap,4.5,4.5,4.5
12.18,13.62,Ses04F_impro07_F003,hap,5.0,4.5,4.5
16.1639,18.956,Ses04F_impro07_F004,hap,4.5,4.5,4.0
19.74,24.33,Ses04F_impro07_F005,hap,4.5,4.0,4.0
24.38,26.82,Ses04F_impro07_F006,hap,4.5,4.5,4.0
32.37,35.3588,Ses04F_impro07_F007,hap,4.5,4.5,4.5
35.37,37.66,Ses04F_impro07_F008,hap,4.5,4.5,4.0
39.12,41.5,Ses04F_impro07_F009,hap,4.5,4.5,4.5
43.43,47.8,Ses04F_impro07_F010,hap,3.5,3.5,3.5
48.05,49.87,Ses04F_impro07_F011,hap,4.5,3.5,3.5
50.52,54.47,Ses04F_impro07_F012,hap,4.5,4.0,3.5
54.54,57.0,Ses04F_impro07_F013,hap,3.5,3.5,3.5
58.68,64.35,Ses04F_impro07_F014,hap,4.0,4.0,4.0
66.29,68.79,Ses04F_impro07_F015,hap,4.5,3.5,3.5
68.81,73.37,Ses04F_impro07_F016,hap,4.5,4.0,3.5
74.73,77.57,Ses04F_impro07_F017,hap,3.5,2.5,3.0
78.4253,82.64,Ses04F_impro07_F018,hap,4.0,4.0,3.5
97.9,102.1,Ses04F_impro07_F021,hap,4.5,4.5,4.5
102.58,106.0339,Ses04F_impro07_F022,hap,4.5,4.0,4.0
